price_nom,CPI,realprice,lnrprice,dln_rprice,cons,dln_cons,prod,ln_prod,dln_prod,date,t,ln_cons,kilian,elec_price_nom,elec,rp_comm,nom_ind,elec_ind_nom_det,
3.41,177.5,1.92112676056338,0.652911868368046,0.005348040046825,1757.19999999999,-0.485295822537922,2006035,14.5116706950088,0.033453004281592,Nov-2002,23,7.47147691210162,-56.97,8.23,4.63661971830986,3.79154929577465,4.35,0.170842013888889,0.096249021909233
3.42,177.4,1.92784667418264,0.656403667187126,-0.479947782491097,1748.6,0.087182489670642,2074278,14.5451236992904,-0.008010679801721,Dec-2002,24,7.46657074674679,-55,8.11,4.57158962795941,3.96279594137542,4.41,0.146031407828283,0.082317591785954
2.5,177.7,1.40686550365785,0.341364182701641,-0.392765292820455,1785.80000000001,0.820971777153184,2057728,14.5371130194887,-0.101705236704211,Jan-2003,25,7.48762177308312,-48.21,7.98,4.49071468767586,4.05740011254924,4.8,0.206482796717173,0.116197409520075
2.19,178,1.23033707865169,0.207288179524416,0.42820648433273,1821.8,0.242183141263793,1858737,14.4354077827845,0.103687497989741,Feb-2003,26,7.50758030231071,-45.14,7.79,4.37640449438202,4.12359550561798,5.24,-0.178204703282828,-0.100115001844285
2.4,178.5,1.34453781512605,0.296050322122297,0.670389625596523,1910.90000000001,-0.672643990839154,2061811,14.5390952807742,-0.041374634792408,Mar-2003,27,7.55532961424733,-34.87,7.98,4.47058823529412,4.58823529411765,5.59,-0.181746369949494,-0.101818694649576
2.94,179.3,1.63970998326827,0.494519386727594,-0.002254365242632,1961.50000000001,0.014866204608384,1978245,14.4977206459818,0.024829642628181,Apr-2003,28,7.58146476564961,-34.02,8.15,4.54545454545455,4.29447852760736,5.35,-0.20587831439394,-0.114823376683737
2.94,179.5,1.63788300835655,0.493404559410348,0.012611839365752,1940.4,-0.044296151105346,2027979,14.52255028861,-0.029373768135535,May-2003,29,7.57064941637106,-38.13,8.5,4.73537604456825,4.49025069637883,5.23,-0.262926925505051,-0.146477395824541
2.96,179.6,1.64810690423163,0.499627298455961,-0.031684311739594,1973.7,-0.090529900783733,1969276,14.4931765204745,0.033765536435333,Jun-2003,30,7.58766523276006,-41.76,8.49,4.7271714922049,4.82182628062361,5.55,-0.411746369949495,-0.229257444292592
2.92,180,1.62222222222222,0.483796951378071,-0.122214212523327,1988,0.290981933479044,2036905,14.5269420569098,-0.009040177419873,Jul-2003,31,7.59488438721652,-42.51,8.07,4.48333333333333,4.77777777777778,5.73,0.170510574494949,0.094728096941638
2.76,180.5,1.52908587257618,0.424670087944214,0.168767720955717,1925.6,0.002085551610996,2018574,14.5179018794899,-0.04865307183084,Aug-2003,32,7.56299288646886,-41.21,8.04,4.45429362880886,4.47645429362881,5.46,-0.019489425505051,-0.010797465653768
2.97,180.8,1.64269911504425,0.496340690844623,0.170853272566714,1940.5,0.002812701293057,1922715,14.4692488076591,0.027583282703127,Sep-2003,33,7.57070095080896,-24.68,7.51,4.1537610619469,4.22566371681416,5.2,-0.076225536616162,-0.042160141933718
3.24,181.2,1.78807947019868,0.581142122183451,0.17366597385977,1965.1,-0.032271752723391,1976488,14.4968320903622,0.001490423246612,Oct-2003,34,7.58329841359372,-10.33,7.44,4.10596026490066,4.11147902869757,5.16,0.10318418560606,0.056944914793631
3.59,181.5,1.97796143250689,0.682066734783373,0.14139422113638,1986.7,-0.00296930230059,1979436,14.4983225136088,0.036677695253856,Nov-2003,35,7.59423024977402,-3.6,8.07,4.44628099173554,4.06611570247934,4.97,0.335008680555556,0.184577785430058
3.96,181.8,2.17821782178218,0.778507029511102,0.138424918835789,1956.50000000001,0.003210129168473,2053385,14.5350002088627,0.001645195401631,Dec-2003,36,7.57891244165047,9.61,7.71,4.24092409240924,4.02640264026403,4.92,0.256864741161616,0.14128973661255
4.43,182.6,2.42606790799562,0.886271801884268,0.141635048004262,1938.2,0.173801706789439,2056766,14.5366454042643,-0.089495583797826,Jan-2004,37,7.56951498630045,11.01,8.11,4.44140197152245,4.17853231106243,5.52,-0.063933869949495,-0.035013072261498
5.05,183.6,2.75054466230937,1.01179895108897,0.3154367547937,2028.5,-0.645257486768078,1880691,14.4471498204665,0.11225521341493,Feb-2004,38,7.6150518826465,9.45,9.02,4.91285403050109,4.07952069716776,5.52,0.146795296717172,0.079953865314364
6.96,183.9,3.78466557911909,1.33095752872414,-0.329820731974377,1864.9,0.404482476058466,2104114,14.5594050338814,-0.04697193102222,Mar-2004,39,7.5309627113374,19.46,9.03,4.91027732463295,4.12180532898314,5.47,-0.073829703282828,-0.040146657576307
4.47,183.2,2.43995633187773,0.891980142373539,0.074661744084089,1833.8,0.05554156777684,2007565,14.5124331028592,0.00465004203539,Apr-2004,40,7.5141455956158,30.96,9.35,5.10371179039301,4.24126637554585,5.71,-0.230044981060606,-0.125570404509064
4.77,182.9,2.6079825041006,0.958576935491521,0.130203311860928,1823.1,-0.191316637358718,2016922,14.5170831448946,-0.023473056509941,May-2004,41,7.50829362780942,39.08,10.07,5.50574084199016,4.2646254784035,5.94,0.054989741161617,0.030065468103672
5.41,183.1,2.95466957946477,1.08338682716602,-0.06111332549779,1689.6,-0.071123155078412,1970130,14.4936100883847,0.010891525405793,Jun-2004,42,7.43224709351194,34.8,9.97,5.44511196067723,4.50573457127253,6.24,-0.154246369949494,-0.084241600190876
5.08,183.7,2.76537833424061,1.0171774553574,-0.132236480576202,1807.8,0.161108558146006,1991705,14.5045016137904,0.020832792875234,Jul-2004,43,7.49986591536431,37.23,9.89,5.38377789874796,4.48557430593359,6.04,-0.201572758838384,-0.109729318910389
